data,visite_sito,visualizzazioni_pagina,durata_media_sessione,frequenza_rimbalzo,click_annunci,spesa_ads,email_inviate,aperture_email,click_email,ordini,valore_totale_ordini,utenti_nuovi,churn_rate,tasso_conversione,segmento_dominante
2023-09-29,39,116,173.2,45.5,-1,108.19,617,231,74,15,1170.97,13,4.06,0.386,A
2023-09-30,23,-26,129.8,50.3,2,104.03,460,132,50,11,2066.31,9,4.17,0.498,B
2023-10-01,35,46,134.8,48.7,10,125.93,441,125,45,30,3252.77,-14,3.3,0.868,B
2023-10-02,103,216,161.4,52.8,0,120.74,640,208,63,9,1305.74,21,3.54,0.09,C
2023-10-03,86,117,162.0,65.7,4,108.89,650,206,75,8,652.38,4,3.79,0.101,C
2023-10-04,62,71,89.1,53.5,0,97.44,619,231,78,16,1368.72,13,3.79,0.268,A
2023-10-05,53,143,200.4,43.3,5,94.0,653,235,72,27,1758.85,-4,3.29,0.515,A
2023-10-06,52,69,163.2,42.0,3,117.1,642,246,97,36,3700.16,-6,3.94,0.696,B
2023-10-07,55,143,167.4,46.7,12,107.89,405,149,55,23,2402.0,25,4.33,0.432,A
2023-10-08,69,132,146.4,44.4,8,110.15,485,174,68,35,3794.88,-2,3.74,0.505,B
2023-10-09,33,36,103.6,53.2,-2,88.01,617,240,80,7,547.05,14,3.82,0.215,D
2023-10-10,63,124,166.9,50.6,9,114.84,583,213,84,39,3515.15,7,3.11,0.631,A
2023-10-11,0,16,135.9,47.2,1,110.24,602,212,66,17,1616.16,-4,4.46,0.0,B
2023-10-12,67,159,163.6,58.4,1,94.74,604,241,52,26,2795.86,6,3.71,0.387,C
2023-10-13,89,115,144.5,45.5,6,101.28,637,225,72,10,250.85,-4,3.82,0.123,B
2023-10-14,36,60,156.0,48.2,2,108.8,437,147,56,18,2020.14,3,3.74,0.502,A
2023-10-15,102,160,130.6,53.0,9,106.87,436,136,53,21,1937.99,0,3.65,0.212,A
2023-10-16,39,97,171.6,52.6,0,68.11,657,244,81,37,2877.92,0,3.27,0.967,D
2023-10-17,71,63,120.3,56.6,0,70.13,650,252,88,12,38.92,16,3.43,0.167,A
2023-10-18,64,153,206.1,48.9,0,68.79,651,226,81,27,2428.36,8,3.98,0.433,C
2023-10-19,62,123,205.9,52.0,0,72.99,655,255,85,17,2266.6,-8,3.75,0.273,C
2023-10-20,66,41,190.8,44.0,9,86.35,663,192,72,27,3311.92,15,4.02,0.412,A
2023-10-21,44,131,181.9,52.3,5,46.14,389,135,37,21,2137.7,4,3.55,0.492,C
2023-10-22,74,230,147.9,53.6,12,69.62,442,154,66,37,4337.69,2,3.56,0.501,A
2023-10-23,105,219,179.2,55.4,15,73.94,584,189,70,20,1806.23,18,3.48,0.192,A
2023-10-24,64,174,147.6,40.8,-1,75.33,652,276,73,34,3604.91,4,3.8,0.538,B
2023-10-25,91,150,111.2,46.0,3,68.86,653,227,73,38,3251.42,-2,3.4,0.423,D
2023-10-26,46,-8,187.6,51.6,-3,55.22,686,232,77,6,331.68,23,3.74,0.141,A
2023-10-27,92,55,178.2,34.6,0,76.29,692,242,77,30,2403.29,9,3.74,0.33,A
2023-10-28,24,51,149.2,51.5,1,90.51,467,123,45,24,1163.28,1,3.24,0.997,D
2023-10-29,76,92,119.4,55.5,-2,58.14,447,141,41,11,1705.01,3,3.36,0.154,A
2023-10-30,133,168,135.3,46.7,-1,82.36,678,256,79,15,1046.95,25,3.84,0.114,D
2023-10-31,62,96,104.5,48.7,2,70.69,649,214,73,33,2599.94,0,3.81,0.534,C
2023-11-01,0,30,173.6,42.7,-2,73.62,668,217,89,15,789.83,-15,-0.11,5.0,B
2023-11-02,56,17,109.9,48.0,7,63.98,700,271,86,24,2101.11,-1,3.59,0.433,C
2023-11-03,102,141,157.2,46.3,-1,71.44,656,256,80,26,3283.23,23,3.84,0.261,C
2023-11-04,73,193,128.9,46.4,18,88.07,497,184,53,27,3488.98,15,3.67,0.368,A
2023-11-05,57,38,114.3,46.7,1,81.18,495,164,58,12,252.84,3,3.52,0.209,D
2023-11-06,97,199,156.0,47.4,5,92.98,652,223,81,21,1756.93,23,3.81,0.22,D
2023-11-07,84,111,141.7,47.9,-2,87.73,712,233,91,30,2237.3,15,4.01,0.36,D
2023-11-08,112,206,171.0,57.5,12,80.66,707,227,84,39,4044.16,8,3.4,0.351,C
2023-11-09,100,216,118.3,48.3,10,94.03,692,221,91,54,5067.86,8,3.45,0.542,B
2023-11-10,114,220,131.1,51.5,5,81.31,669,221,80,13,892.89,14,3.49,0.117,B
2023-11-11,55,134,90.3,48.5,-2,85.53,460,140,61,24,2227.41,-2,3.93,0.436,A
2023-11-12,76,64,95.4,48.2,4,74.63,472,134,52,6,325.34,7,3.91,0.082,B
2023-11-13,61,154,195.0,38.7,-1,78.6,717,255,71,34,3936.4,9,3.3,0.562,C
2023-11-14,53,43,202.1,39.1,10,71.32,675,241,83,16,1755.32,-11,3.78,0.305,C
2023-11-15,126,215,152.3,42.9,8,88.55,720,286,92,25,2608.59,10,3.48,0.199,B
2023-11-16,75,133,129.4,50.7,3,67.23,673,222,85,22,684.31,4,3.45,0.297,B
2023-11-17,91,171,142.5,54.7,-7,87.21,708,253,88,29,2592.55,19,3.31,0.318,C
2023-11-18,53,103,171.8,39.2,-1,77.86,505,183,57,22,3081.56,-13,3.34,0.421,B
2023-11-19,43,27,137.1,46.8,8,91.86,578,197,62,24,2847.03,0,3.96,0.559,D
2023-11-20,72,49,155.9,41.9,10,88.05,683,254,86,26,1493.52,2,3.49,0.369,C
2023-11-21,124,242,149.7,47.7,10,99.14,772,285,96,20,1678.89,22,4.01,0.164,A
2023-11-22,88,151,135.8,54.9,-3,88.65,736,264,83,35,2592.25,8,3.43,0.399,A
2023-11-23,25,98,136.8,47.3,4,66.03,748,256,98,31,3647.74,20,3.25,1.222,C
2023-11-24,71,112,157.3,48.5,9,81.49,742,252,82,38,3586.13,13,3.26,0.538,B
2023-11-25,104,97,125.6,57.3,-4,70.86,533,159,59,12,757.59,6,3.92,0.121,D
2023-11-26,46,123,161.3,50.8,3,77.82,518,165,75,9,829.92,7,3.86,0.192,A
2023-11-27,27,26,138.2,45.7,6,98.54,794,265,102,30,1474.53,0,3.81,1.104,A
2023-11-28,132,228,153.2,49.7,3,90.24,741,236,86,43,3358.76,21,3.93,0.328,B
2023-11-29,97,123,184.6,43.5,-5,77.31,792,286,97,33,3016.07,-3,3.55,0.341,C
2023-11-30,73,199,145.8,51.3,2,74.6,743,284,90,29,3043.39,0,3.89,0.398,D
2023-12-01,66,62,173.0,50.7,2,85.51,764,249,69,13,243.51,11,4.48,0.203,D
2023-12-02,84,118,105.2,44.0,2,73.47,507,183,53,36,3052.11,20,3.17,0.427,B
2023-12-03,39,69,138.2,50.3,1,79.38,556,173,66,10,1493.1,-18,3.53,0.276,D
2023-12-04,117,133,150.7,48.4,2,89.67,822,281,95,24,1449.1,25,3.76,0.206,A
2023-12-05,96,170,198.1,49.8,4,98.57,780,259,95,37,3517.81,8,3.56,0.393,B
2023-12-06,88,221,101.0,55.1,6,93.57,781,285,102,16,1537.65,-10,3.75,0.189,D
2023-12-07,80,104,147.6,51.5,1,65.04,758,251,88,41,4580.08,-21,3.2,0.511,B
2023-12-08,74,139,186.4,46.0,2,91.47,788,296,86,34,3025.17,-7,4.05,0.467,D
2023-12-09,84,-2,130.4,54.5,4,89.63,512,174,64,28,2449.79,8,3.31,0.333,A
2023-12-10,25,39,144.7,44.8,-4,93.53,535,174,61,24,2665.48,1,3.16,0.97,A
2023-12-11,35,41,158.3,42.1,7,106.04,815,260,96,28,1876.34,9,3.69,0.784,B
2023-12-12,105,127,154.6,32.8,3,69.73,852,303,100,21,1861.91,5,3.82,0.208,D
2023-12-13,110,231,189.1,47.1,4,84.94,901,333,126,41,3469.37,0,3.41,0.37,B
2023-12-14,98,141,161.2,44.4,9,97.25,804,287,78,16,1430.42,5,3.46,0.169,D
2023-12-15,97,147,183.2,49.7,-3,121.95,869,349,101,38,3860.95,10,3.62,0.391,A
2023-12-16,48,58,141.0,39.5,-2,153.27,589,234,70,30,3016.37,7,3.27,0.629,C
2023-12-17,85,40,131.5,46.5,8,142.94,580,196,63,34,2738.88,0,3.74,0.407,B
2023-12-18,86,82,144.4,51.6,7,148.48,853,292,109,38,3509.59,17,3.23,0.44,A
2023-12-19,73,164,121.0,45.0,7,135.06,846,305,108,44,4792.55,1,3.75,0.615,C
2023-12-20,77,19,162.1,50.6,5,149.67,852,281,101,27,2103.27,0,3.75,0.359,C
2023-12-21,149,200,140.4,46.6,10,152.98,841,317,98,28,2670.74,9,3.9,0.194,B
2023-12-22,34,34,133.2,49.5,11,145.38,816,292,97,34,3013.65,14,3.63,1.006,A
2023-12-23,74,206,162.5,51.5,9,146.17,557,200,66,20,1777.08,6,3.65,0.269,A
2023-12-24,14,62,121.4,54.9,6,147.29,626,233,74,26,1552.72,-5,2.35,1.785,D
2023-12-25,81,102,169.3,48.7,-3,136.73,863,336,102,22,2693.64,17,3.62,0.271,C
2023-12-26,77,188,138.0,45.4,11,144.66,858,304,105,26,1996.82,29,3.67,0.343,D
2023-12-27,30,12,179.0,45.6,13,145.38,881,306,111,40,4126.78,5,2.94,1.297,C
2023-12-28,106,221,140.2,52.6,10,151.51,909,348,99,43,3568.63,23,3.43,0.403,D
2023-12-29,79,59,165.8,43.3,3,158.45,896,332,99,21,1583.64,18,3.18,0.265,A
2023-12-30,1,56,154.5,47.9,10,138.64,607,206,58,25,2901.25,-5,-0.17,5.0,B
2023-12-31,96,134,168.6,46.3,11,148.75,666,233,86,23,2606.56,9,3.91,0.243,C
2024-01-01,144,180,152.7,48.4,16,165.59,952,337,116,38,3581.93,1,3.83,0.267,A
2024-01-02,138,210,108.4,45.6,2,144.11,924,330,114,52,5137.75,11,4.05,0.382,A
2024-01-03,107,185,175.2,38.7,6,144.1,943,302,101,42,3664.08,4,4.27,0.394,C
2024-01-04,101,137,147.8,51.7,11,155.12,955,303,128,49,4442.53,6,3.84,0.486,D
2024-01-05,138,249,169.7,53.0,8,162.31,957,317,109,57,4806.57,6,4.09,0.411,C
2024-01-06,118,159,167.3,39.3,2,154.75,667,214,81,20,2306.62,8,4.09,0.174,A
2024-01-07,105,199,130.7,51.6,10,168.7,670,221,87,20,1482.55,15,4.36,0.193,D
2024-01-08,71,136,127.1,55.3,11,164.75,952,346,106,27,3211.72,5,4.25,0.384,A
2024-01-09,100,157,166.4,51.3,8,165.36,908,314,104,32,2723.02,-8,4.03,0.319,A
2024-01-10,113,159,142.4,47.2,9,163.25,967,342,117,14,1351.31,3,4.11,0.131,D
2024-01-11,39,71,173.4,43.3,7,181.75,910,294,132,38,3887.16,-11,3.16,0.978,C
2024-01-12,113,208,145.5,49.6,15,157.18,931,316,114,32,2980.98,13,3.75,0.291,D
2024-01-13,140,327,175.6,49.2,2,139.95,711,260,98,43,3796.81,19,3.65,0.313,D
2024-01-14,91,193,160.6,49.1,5,176.78,700,257,93,35,3179.94,11,3.88,0.388,C
2024-01-15,148,286,157.2,47.8,7,156.91,1013,340,124,37,3785.88,6,3.58,0.249,A
2024-01-16,105,323,140.6,44.0,9,109.24,965,341,107,44,3696.5,13,3.6,0.422,B
2024-01-17,91,172,155.8,50.9,-1,121.75,943,374,121,47,4183.27,4,2.88,0.515,D
2024-01-18,108,197,179.8,50.2,-1,93.13,975,340,105,27,2504.44,0,4.31,0.257,D
2024-01-19,72,150,148.6,50.1,-5,97.12,989,332,131,37,3813.12,14,3.52,0.519,B
2024-01-20,42,17,163.3,49.0,4,94.11,696,240,85,3,278.04,12,4.07,0.085,B
2024-01-21,110,155,151.2,57.3,0,102.67,730,257,66,12,1997.49,20,4.35,0.11,A
2024-01-22,141,201,153.1,45.8,3,115.49,988,343,115,31,2746.56,8,3.91,0.222,B
2024-01-23,75,153,193.1,53.7,9,116.81,1014,354,126,41,3652.18,19,3.99,0.556,D
2024-01-24,127,195,180.0,44.1,2,114.81,978,313,115,29,2536.32,7,3.45,0.228,A
2024-01-25,102,170,152.0,54.5,6,98.39,1026,339,128,36,2666.2,16,4.43,0.361,B
2024-01-26,113,235,155.4,55.0,2,89.88,1016,352,115,27,1913.69,6,4.13,0.239,D
2024-01-27,86,181,132.5,48.2,9,113.99,692,238,72,27,2176.62,6,3.81,0.313,B
2024-01-28,104,158,145.7,57.5,7,109.19,710,237,84,32,3522.78,-13,4.18,0.316,B
2024-01-29,105,135,157.7,51.0,2,118.96,1023,354,123,43,3913.83,7,3.32,0.413,B
2024-01-30,146,291,171.3,43.8,5,121.83,1025,360,120,42,3540.57,15,3.68,0.286,A
2024-01-31,122,235,168.7,46.4,11,116.64,1090,399,140,31,3447.73,8,4.23,0.257,A
2024-02-01,125,120,122.3,55.8,8,123.3,1038,361,117,31,3616.09,30,3.24,0.251,A
2024-02-02,78,109,174.4,52.6,-1,118.43,1037,371,127,36,3889.22,-3,3.8,0.462,A
2024-02-03,135,225,147.8,43.8,9,121.87,671,224,81,24,1806.38,7,4.01,0.183,A
2024-02-04,85,175,125.3,49.3,0,109.95,710,260,72,26,2100.25,0,4.35,0.306,B
2024-02-05,131,255,183.4,48.7,12,115.63,1048,374,115,53,5763.86,7,3.2,0.411,A
2024-02-06,60,110,186.6,45.0,11,119.81,1040,381,124,47,4422.56,16,3.85,0.794,D
2024-02-07,89,171,156.6,60.5,7,126.46,1105,401,148,38,3296.95,23,3.49,0.428,A
2024-02-08,146,236,167.7,49.5,6,114.72,1063,383,132,51,4965.38,7,3.59,0.35,B
2024-02-09,121,161,169.2,47.9,5,124.27,1110,386,119,45,4594.14,4,3.33,0.373,D
2024-02-10,21,21,184.9,53.6,9,116.8,754,268,65,12,800.39,-9,3.23,0.556,A
2024-02-11,108,174,168.2,46.4,4,118.67,756,285,96,40,3795.91,23,3.82,0.378,B
2024-02-12,94,149,116.8,55.4,7,128.53,1079,364,128,40,4065.06,20,3.33,0.423,D
2024-02-13,154,153,200.2,38.7,9,100.68,1085,367,139,30,2190.53,14,4.06,0.199,B
2024-02-14,112,160,176.6,45.7,2,108.02,1140,402,129,46,4208.64,-2,3.47,0.415,A
2024-02-15,109,177,137.3,54.8,2,106.53,1022,366,125,43,3346.64,-2,3.32,0.397,C
2024-02-16,138,207,124.3,57.9,-1,98.37,1035,345,131,41,3214.07,15,3.6,0.297,C
2024-02-17,48,65,162.6,44.6,0,115.28,752,261,86,26,2144.36,10,3.66,0.556,B
2024-02-18,46,98,143.0,44.8,-2,129.9,771,268,89,21,2176.69,-16,3.54,0.465,A
2024-02-19,110,122,158.2,51.5,9,119.9,1125,349,135,49,4261.16,7,3.65,0.445,A
2024-02-20,143,147,168.6,45.1,15,125.06,1121,388,138,44,3654.66,30,3.96,0.309,D
2024-02-21,75,103,135.8,48.2,13,134.3,1099,381,131,43,3919.92,5,3.87,0.573,B
2024-02-22,63,140,122.1,54.5,-1,137.01,1144,397,145,49,3917.99,21,3.28,0.781,A
2024-02-23,143,313,159.6,45.9,9,123.35,1147,429,133,34,3357.41,20,3.49,0.244,B
2024-02-24,66,145,136.7,39.7,14,137.88,788,251,84,19,2291.58,-4,3.79,0.289,D
2024-02-25,71,40,153.7,42.3,3,125.57,814,268,113,12,1109.33,4,4.0,0.179,A
2024-02-26,60,84,116.4,50.4,6,116.56,1132,344,131,46,4098.1,4,2.94,0.777,A
2024-02-27,89,155,143.7,39.9,-4,119.27,1110,378,128,29,2849.2,0,3.47,0.332,B
2024-02-28,117,196,167.9,46.8,6,110.69,1150,394,137,46,3172.66,2,3.47,0.396,C
2024-02-29,141,253,165.1,41.4,0,116.88,1135,387,136,49,4751.27,29,3.66,0.352,B
2024-03-01,94,105,130.3,58.0,10,185.46,1134,419,133,48,5873.85,0,3.36,0.509,D
2024-03-02,134,218,120.8,61.0,2,197.45,839,311,100,22,1965.28,24,4.08,0.167,A
2024-03-03,57,112,150.4,43.7,13,206.99,723,254,86,27,2419.67,1,3.13,0.483,B
2024-03-04,94,193,164.0,49.7,13,176.32,1098,376,133,60,5818.98,9,3.02,0.638,B
2024-03-05,159,214,160.1,43.8,5,194.41,1107,408,114,55,5829.85,21,3.62,0.35,B
2024-03-06,121,176,137.2,48.0,3,180.41,1133,396,151,58,5774.13,6,3.56,0.485,B
2024-03-07,96,19,157.4,57.7,0,195.88,1139,382,135,44,2920.97,15,3.2,0.458,C
2024-03-08,108,143,187.6,45.2,8,190.13,1103,351,137,33,3335.55,-9,3.57,0.311,B
2024-03-09,120,166,155.1,47.4,5,173.43,775,262,82,35,4448.25,16,3.65,0.292,C
2024-03-10,122,145,109.2,45.9,2,201.31,780,288,89,28,2859.05,-12,3.7,0.23,A
2024-03-11,102,172,155.1,54.5,11,186.24,1227,475,141,51,4070.19,8,3.64,0.502,B
2024-03-12,122,193,201.1,30.6,7,187.21,1209,424,156,44,4154.94,20,3.51,0.364,B
2024-03-13,118,76,117.8,48.1,3,182.1,1144,385,132,39,2923.79,18,4.18,0.334,B
2024-03-14,87,151,150.7,48.7,6,186.49,1147,377,143,47,4917.2,-4,3.71,0.545,A
2024-03-15,116,140,144.3,45.9,15,197.53,1125,404,129,44,3501.51,0,3.46,0.378,D
2024-03-16,80,153,152.4,53.2,12,191.57,755,229,87,34,3107.02,1,3.69,0.423,D
2024-03-17,118,126,154.9,54.8,9,196.94,809,294,95,25,1847.64,13,3.87,0.213,D
2024-03-18,154,249,178.5,40.8,12,197.45,1133,412,146,35,2914.57,-4,4.18,0.229,D
2024-03-19,108,158,152.1,59.4,4,207.21,1161,415,124,56,5846.17,10,3.4,0.525,A
2024-03-20,109,189,181.9,40.6,9,190.73,1116,386,123,65,5968.43,14,3.75,0.602,B
2024-03-21,138,227,147.1,55.6,9,179.53,1142,411,121,45,3814.59,10,3.75,0.329,B
2024-03-22,102,151,141.2,50.1,7,205.1,1171,413,131,29,2067.92,15,4.22,0.286,D
2024-03-23,105,91,133.3,47.2,11,191.23,828,274,92,21,1040.56,12,4.22,0.209,A
2024-03-24,82,58,104.6,48.8,6,205.8,830,327,86,32,2279.08,2,3.75,0.389,A
2024-03-25,88,112,156.9,48.6,12,198.57,1128,388,129,54,4964.97,-10,3.43,0.614,C
2024-03-26,95,152,201.4,48.0,12,193.5,1194,433,127,29,3108.58,10,3.91,0.304,A
2024-03-27,156,219,161.5,43.9,-4,198.37,1145,352,129,41,3493.46,6,3.73,0.269,C
2024-03-28,120,224,167.2,47.1,16,214.44,1188,441,152,52,5476.11,6,4.16,0.431,A
2024-03-29,164,249,139.7,45.6,-4,215.74,1169,438,143,56,4743.93,21,3.75,0.345,C
2024-03-30,65,55,143.9,43.2,6,195.68,777,272,94,26,2232.34,20,3.56,0.402,D
2024-03-31,95,139,174.6,43.9,14,196.6,809,294,89,13,709.5,9,3.75,0.145,C
2024-04-01,193,320,200.2,41.2,8,205.76,1180,424,129,51,5126.09,24,3.42,0.266,A
2024-04-02,87,156,187.2,45.4,1,186.52,1188,403,133,54,5947.4,-5,3.67,0.619,A
2024-04-03,61,192,170.1,50.4,4,198.28,1165,418,139,44,3157.4,8,3.17,0.731,A
2024-04-04,166,232,150.9,49.6,14,194.65,1215,409,152,54,4735.15,16,4.07,0.328,A
2024-04-05,95,148,155.2,58.7,0,197.99,1199,407,151,43,4553.76,21,3.25,0.457,B
2024-04-06,86,159,131.2,38.7,14,186.45,810,306,102,25,1564.35,3,3.8,0.294,B
2024-04-07,69,110,113.8,52.8,8,178.8,840,313,94,40,3969.39,4,3.88,0.586,A
2024-04-08,131,185,121.8,50.2,2,173.87,1225,414,147,51,5270.01,23,3.04,0.393,A
2024-04-09,96,77,151.2,53.0,6,183.32,1225,414,144,49,4521.15,8,4.19,0.516,D
2024-04-10,109,149,142.7,52.9,4,189.78,1129,382,133,58,5511.53,0,3.45,0.532,A
2024-04-11,132,158,113.3,49.6,13,191.3,1137,412,152,38,4342.78,38,3.81,0.29,B
2024-04-12,96,67,149.1,49.9,14,213.45,1209,403,130,35,4136.3,-1,3.88,0.365,B
2024-04-13,57,52,142.0,45.6,1,204.98,782,281,92,30,2691.7,5,3.8,0.522,A
2024-04-14,69,59,120.7,53.2,7,184.12,774,285,102,26,2102.56,10,3.78,0.377,D
2024-04-15,74,147,140.7,40.0,5,197.03,1146,399,125,48,3909.43,10,3.77,0.656,A
2024-04-16,109,205,142.0,53.2,12,124.83,1172,430,135,42,4350.44,9,3.84,0.391,C
2024-04-17,118,145,134.6,49.5,0,125.92,1155,398,134,33,2312.55,10,4.3,0.28,C
2024-04-18,107,159,173.2,45.6,14,130.46,1137,394,134,44,3858.27,8,3.83,0.411,D
2024-04-19,108,79,102.4,49.7,6,134.64,1135,377,123,40,3684.01,0,4.29,0.373,C
2024-04-20,78,100,100.4,50.2,0,124.89,786,295,99,41,3448.46,29,3.85,0.525,C
2024-04-21,59,115,150.1,55.5,3,138.74,780,257,99,35,3375.26,3,2.98,0.601,B
2024-04-22,143,270,152.4,65.1,1,116.5,1219,433,150,55,6246.4,20,4.48,0.385,B
2024-04-23,158,218,160.1,54.7,0,127.79,1158,404,132,47,4186.51,12,3.59,0.297,C
2024-04-24,106,223,136.5,46.7,8,153.5,1174,389,141,45,3838.62,7,4.11,0.422,B
2024-04-25,127,128,127.1,53.1,0,129.55,1131,383,128,33,3565.53,8,3.8,0.266,B
2024-04-26,105,105,149.8,52.4,-3,141.43,1138,426,133,45,4186.52,-4,3.97,0.43,A
2024-04-27,90,180,139.0,44.8,4,127.79,777,276,110,33,3730.08,7,3.5,0.369,A
2024-04-28,117,272,188.8,41.1,-2,132.45,718,231,86,48,4440.92,7,3.86,0.411,B
2024-04-29,125,226,141.9,49.0,2,125.83,1096,389,122,54,4786.14,24,3.58,0.433,A
2024-04-30,55,86,148.7,53.1,1,124.45,1081,375,131,47,3375.64,-6,3.79,0.853,B
2024-05-01,120,83,211.9,38.5,1,118.1,1065,442,117,40,2841.49,6,3.86,0.336,A
2024-05-02,153,143,145.1,45.6,16,129.93,1094,388,121,38,2549.99,6,4.08,0.252,B
2024-05-03,112,186,163.9,51.3,6,116.84,1167,401,131,30,2949.92,25,3.13,0.272,C
2024-05-04,111,160,166.2,48.6,7,131.73,786,303,90,28,1866.47,2,3.77,0.254,B
2024-05-05,60,42,168.3,55.3,-2,135.64,824,251,106,33,3670.1,11,3.68,0.555,C
2024-05-06,69,115,157.2,41.7,3,128.16,1132,398,140,46,4224.23,16,3.53,0.668,A
2024-05-07,121,199,154.8,60.6,7,121.33,1141,439,141,51,4470.49,10,3.95,0.421,A
2024-05-08,56,137,152.5,41.2,1,128.43,1087,378,121,48,3942.9,-8,3.2,0.857,C
2024-05-09,109,182,135.6,39.4,10,120.48,1127,360,131,36,3554.05,-2,3.75,0.328,D
2024-05-10,151,304,158.1,48.4,0,132.6,1131,387,137,40,3254.63,23,4.14,0.267,C
2024-05-11,19,32,200.7,41.3,3,104.6,757,294,85,40,3188.42,-10,1.67,2.052,C
2024-05-12,41,61,180.3,47.6,3,119.22,789,283,92,36,3894.23,8,3.47,0.879,C
2024-05-13,83,186,157.6,48.3,5,102.33,1117,374,137,41,3875.6,9,3.5,0.494,C
2024-05-14,107,122,171.4,47.2,2,106.94,1080,364,126,39,3431.63,14,3.43,0.369,C
2024-05-15,97,296,128.3,45.7,5,135.17,1060,359,129,43,4245.03,14,3.74,0.449,C
2024-05-16,149,258,143.5,51.4,5,130.12,1054,376,139,47,4259.69,5,4.12,0.316,A
2024-05-17,138,240,173.7,46.5,2,113.6,1089,408,129,48,4543.59,4,4.03,0.349,A
2024-05-18,94,177,187.2,53.0,7,105.4,768,290,101,59,4937.91,16,3.46,0.627,B
2024-05-19,79,221,130.7,48.9,5,90.4,732,265,92,34,4099.13,1,3.92,0.426,B
2024-05-20,121,234,137.9,44.7,5,114.22,1077,350,117,46,3903.06,-15,3.95,0.383,C
2024-05-21,85,56,204.5,38.4,5,143.47,1090,355,122,20,2656.15,15,3.78,0.245,B
2024-05-22,138,291,152.4,48.0,10,123.21,1088,391,123,38,3340.72,3,3.57,0.275,A
2024-05-23,79,110,195.6,40.8,4,112.86,1112,362,126,52,5128.77,12,3.28,0.659,C
2024-05-24,136,224,155.2,42.0,4,122.7,1100,380,131,47,4680.25,27,3.97,0.35,A
2024-05-25,108,110,156.2,51.4,5,102.02,711,254,90,-14,-741.59,11,3.99,0.0,D
2024-05-26,90,171,142.4,40.4,14,114.24,788,253,104,41,3322.77,19,3.32,0.458,A
2024-05-27,97,124,173.6,55.1,0,117.78,1035,341,126,59,5907.99,11,3.01,0.609,B
2024-05-28,123,202,183.9,48.4,9,115.5,1078,375,125,21,2890.49,28,4.11,0.177,B
2024-05-29,17,13,124.1,49.8,-3,123.83,1045,375,108,48,4199.71,-8,1.62,2.768,A
2024-05-30,114,279,141.2,44.2,7,118.93,1026,380,123,15,1368.47,11,3.99,0.131,A
2024-05-31,100,259,172.9,51.9,13,121.72,981,355,117,49,4234.07,16,3.97,0.498,A
2024-06-01,73,119,146.8,49.1,7,107.7,716,252,87,28,2396.07,5,3.3,0.39,B
2024-06-02,91,149,137.7,46.1,7,123.11,672,220,97,8,1642.32,20,3.91,0.096,B
2024-06-03,104,148,175.2,49.0,3,129.97,1052,346,136,48,3843.42,6,3.58,0.462,C
2024-06-04,74,174,177.6,39.5,5,103.51,1064,362,134,55,4496.8,28,3.52,0.742,A
2024-06-05,96,137,138.8,41.3,3,103.87,990,354,111,39,4383.54,30,4.04,0.412,B
2024-06-06,104,146,155.3,43.2,2,125.64,1019,363,118,44,4295.53,13,3.26,0.422,A
2024-06-07,103,214,119.8,52.0,4,109.89,984,302,117,35,4245.2,15,3.9,0.342,D
2024-06-08,76,94,127.6,49.9,7,125.37,682,223,75,5,313.92,19,4.25,0.079,C
2024-06-09,103,164,153.1,54.1,1,106.43,721,276,90,37,3427.83,-1,3.66,0.36,D
2024-06-10,67,28,150.8,44.4,2,124.92,992,348,121,54,4588.27,-6,3.31,0.809,D
2024-06-11,108,209,125.8,52.8,-1,111.2,1041,336,116,50,4603.43,23,3.76,0.462,B
2024-06-12,138,319,132.1,49.1,7,111.98,970,386,125,24,1299.62,16,3.96,0.175,C
2024-06-13,52,120,123.4,45.3,8,124.55,1010,352,122,23,2490.13,2,3.81,0.454,B
2024-06-14,105,242,161.4,50.5,6,104.79,978,350,103,27,2633.79,10,3.96,0.26,D
2024-06-15,56,48,100.8,50.6,9,98.5,703,254,84,10,893.64,-18,3.56,0.181,B
2024-06-16,57,103,124.7,46.9,5,102.93,663,224,81,27,2241.03,3,3.92,0.471,B
2024-06-17,71,67,103.4,51.1,7,111.43,960,321,123,42,3351.77,0,3.88,0.587,D
2024-06-18,92,137,160.5,47.9,6,90.75,954,376,111,21,2341.93,18,3.87,0.237,D
2024-06-19,150,278,104.9,50.0,5,112.27,928,344,117,48,3801.28,24,3.29,0.325,D
2024-06-20,59,100,150.8,46.9,2,100.01,968,355,117,43,4156.5,11,3.39,0.724,A
2024-06-21,68,38,191.0,40.8,16,116.36,963,348,105,26,3450.2,10,3.74,0.394,A
2024-06-22,29,-19,191.8,47.7,1,80.43,675,216,69,18,2435.68,-12,3.14,0.645,B
2024-06-23,122,126,104.9,46.8,1,96.0,700,270,93,10,232.89,18,3.82,0.089,B
2024-06-24,86,162,157.5,43.6,6,86.49,973,323,126,37,3137.65,14,3.23,0.44,B
2024-06-25,93,252,125.3,48.8,5,94.57,914,325,112,38,3703.12,21,3.85,0.417,A
2024-06-26,80,196,120.2,53.9,-1,104.8,932,293,123,42,3813.97,29,3.62,0.532,C
2024-06-27,65,10,147.2,50.0,10,100.01,897,273,116,38,2796.06,-10,3.03,0.591,A
2024-06-28,85,208,180.7,45.1,4,98.76,912,325,114,41,3891.52,4,3.72,0.478,C
