data,visite_sito,visualizzazioni_pagina,durata_media_sessione,frequenza_rimbalzo,click_annunci,spesa_ads,email_inviate,aperture_email,click_email,ordini,valore_totale_ordini,utenti_nuovi,churn_rate,tasso_conversione,segmento_dominante
2023-10-01,50,78,149.8,48.9,9,130.19,417,164,62,27,2617.73,5,3.53,0.548,B
2023-10-02,73,112,137.1,55.4,6,129.16,597,245,92,31,3081.33,12,3.39,0.736,A
2023-10-03,72,121,145.8,51.8,7,126.81,599,243,89,30,2852.36,8,3.46,0.717,C
2023-10-04,77,135,150.1,53.9,7,124.56,594,237,88,32,2991.65,8,3.39,0.723,A
2023-10-05,77,126,139.9,51.1,8,123.92,599,237,92,35,3215.32,11,3.29,0.794,C
2023-10-06,79,151,166.5,49.3,7,128.6,598,237,89,35,3445.73,11,3.29,0.782,B
2023-10-07,55,100,172.4,55.3,9,126.84,411,166,64,25,2447.06,9,3.53,0.558,D
2023-10-08,56,104,154.8,50.3,8,127.38,425,173,65,27,2697.99,7,3.49,0.575,B
2023-10-09,78,138,149.9,54.8,6,123.05,595,233,89,30,2851.66,15,3.4,0.715,D
2023-10-10,76,143,137.1,53.4,8,128.54,590,236,89,37,3457.28,12,3.32,0.79,D
2023-10-11,75,122,165.5,50.9,7,127.75,594,227,90,33,3171.72,12,3.34,0.748,A
2023-10-12,79,117,150.8,52.4,7,124.79,595,239,91,36,3483.88,12,3.35,0.792,C
2023-10-13,76,127,147.1,50.0,8,126.25,601,244,89,31,2802.93,13,3.36,0.729,A
2023-10-14,53,94,154.8,52.2,7,127.93,420,167,63,24,2349.58,9,3.55,0.536,D
2023-10-15,52,90,144.1,50.6,9,127.72,420,177,63,24,2304.86,9,3.56,0.532,C
2023-10-16,77,133,151.5,51.6,4,84.65,607,238,92,37,3439.78,13,3.31,0.809,A
2023-10-17,79,143,135.6,55.1,4,85.19,607,244,89,31,2719.57,8,3.41,0.727,A
2023-10-18,75,130,160.9,52.5,4,85.07,608,243,93,35,3338.26,8,3.32,0.794,B
2023-10-19,79,141,149.0,49.6,5,86.07,610,243,92,33,3276.6,12,3.35,0.777,D
2023-10-20,71,114,161.6,53.6,6,88.9,612,244,89,34,3444.05,10,3.33,0.762,C
2023-10-21,53,82,148.0,52.6,5,81.03,417,167,65,26,2497.1,9,3.54,0.565,A
2023-10-22,54,104,148.6,51.5,7,85.91,426,175,68,29,2913.91,8,3.5,0.6,B
2023-10-23,74,126,137.9,54.6,7,86.96,603,248,92,34,3205.96,12,3.37,0.769,B
2023-10-24,83,137,157.6,51.8,4,87.44,615,246,95,38,3695.49,10,3.24,0.83,B
2023-10-25,76,126,141.2,50.6,5,86.35,617,251,93,38,3534.46,11,3.28,0.8,A
2023-10-26,76,124,145.1,56.4,4,83.83,624,246,90,31,2873.21,9,3.39,0.737,B
2023-10-27,78,127,150.0,52.5,5,88.27,627,254,90,35,3291.75,12,3.27,0.785,D
2023-10-28,49,74,151.2,52.3,5,91.34,437,171,66,27,2312.21,4,3.53,0.561,B
2023-10-29,52,78,132.9,52.5,4,85.11,435,179,64,23,2355.92,8,3.58,0.524,C
2023-10-30,81,136,147.7,55.0,4,90.2,629,263,93,33,3040.28,9,3.34,0.763,B
2023-10-31,76,125,158.0,51.1,5,88.11,626,250,94,37,3454.84,11,3.29,0.796,B
2023-11-01,75,136,146.2,49.6,4,88.96,631,241,96,34,3100.11,13,3.3,0.782,C
2023-11-02,84,144,147.8,51.3,6,87.3,638,253,93,35,3306.01,13,3.31,0.788,A
2023-11-03,82,142,151.6,55.1,4,89.07,633,259,94,36,3564.19,9,3.29,0.804,A
2023-11-04,60,96,148.7,54.2,8,92.68,451,183,71,28,2876.75,8,3.47,0.608,D
2023-11-05,55,93,139.7,52.5,5,91.59,452,182,66,24,2073.69,5,3.54,0.536,D
2023-11-06,79,136,149.6,55.3,6,94.25,638,260,97,35,3334.89,8,3.3,0.806,C
2023-11-07,78,137,159.9,53.5,4,93.51,651,263,97,37,3388.45,12,3.29,0.811,A
2023-11-08,79,133,139.5,52.5,7,92.4,652,267,99,39,3830.66,13,3.29,0.851,A
2023-11-09,78,141,146.3,52.4,7,95.4,652,265,100,42,4053.59,13,3.22,0.874,A
2023-11-10,79,135,136.2,53.8,6,93.18,650,268,99,34,3196.59,13,3.32,0.795,D
2023-11-11,54,97,159.4,50.4,4,94.36,455,184,70,27,2582.65,8,3.5,0.577,D
2023-11-12,53,87,149.1,52.6,6,92.52,459,188,67,23,2123.92,7,3.55,0.524,B
2023-11-13,83,128,141.5,53.5,4,93.66,665,265,102,40,3989.76,10,3.19,0.883,D
2023-11-14,83,144,150.9,49.1,7,92.55,661,261,97,35,3388.13,12,3.26,0.82,A
2023-11-15,89,156,138.0,52.7,7,96.36,671,277,101,37,3597.99,11,3.23,0.853,B
2023-11-16,81,141,139.7,52.4,6,92.46,665,267,100,37,3225.56,10,3.29,0.826,A
2023-11-17,83,145,135.4,55.3,3,96.83,674,274,102,38,3646.68,13,3.28,0.856,B
2023-11-18,60,100,139.3,49.3,5,95.34,475,191,72,28,2852.21,9,3.43,0.619,D
2023-11-19,61,98,163.6,51.1,7,98.52,489,193,72,28,2794.96,15,3.46,0.615,D
2023-11-20,87,152,142.7,51.9,7,98.15,678,271,99,38,3393.22,10,3.23,0.849,A
2023-11-21,89,155,154.7,54.2,7,100.77,695,285,106,38,3536.17,13,3.24,0.872,A
2023-11-22,86,143,141.6,52.8,4,99.07,692,280,104,41,3753.48,10,3.24,0.89,B
2023-11-23,86,154,157.6,55.7,6,94.95,697,270,107,40,4005.32,12,3.21,0.893,A
2023-11-24,86,140,139.7,54.3,7,98.46,699,278,105,42,3995.01,12,3.2,0.906,B
2023-11-25,57,93,150.4,51.7,4,96.75,494,206,71,25,2333.87,10,3.54,0.577,B
2023-11-26,60,113,150.5,53.0,6,98.56,493,196,76,26,2437.05,8,3.5,0.606,A
2023-11-27,87,155,173.3,50.6,6,103.13,716,278,107,40,3574.85,13,3.2,0.896,A
2023-11-28,85,142,156.3,53.9,6,101.91,711,294,107,43,3973.36,12,3.19,0.922,A
2023-11-29,90,155,144.1,50.1,4,99.76,722,292,107,41,3887.77,11,3.18,0.917,D
2023-11-30,92,158,156.9,50.5,6,99.66,717,286,111,42,4033.07,13,3.19,0.932,B
2023-12-01,87,129,171.4,52.3,6,102.29,724,288,107,38,3436.7,12,3.24,0.881,B
2023-12-02,64,103,133.7,55.8,6,100.33,504,207,75,32,2983.65,10,3.4,0.663,B
2023-12-03,61,104,141.6,48.5,6,101.97,515,203,77,27,2676.42,10,3.47,0.624,C
2023-12-04,91,152,147.6,55.4,6,104.49,743,303,109,40,3639.42,13,3.21,0.909,A
2023-12-05,90,154,145.8,52.4,6,106.73,739,298,112,43,4133.65,13,3.17,0.957,A
2023-12-06,94,168,146.7,48.9,7,106.2,743,298,115,40,3784.72,11,3.21,0.92,C
2023-12-07,90,151,137.0,47.1,6,100.96,742,298,110,44,4368.01,15,3.16,0.952,C
2023-12-08,96,156,164.0,48.7,6,106.72,751,299,113,44,4161.34,13,3.13,0.98,A
2023-12-09,65,113,135.8,53.2,7,106.83,521,214,73,29,2783.94,11,3.47,0.639,B
2023-12-10,64,106,148.0,52.5,5,108.1,527,207,79,31,3020.0,12,3.4,0.672,D
2023-12-11,92,155,160.5,53.2,7,111.08,765,298,114,43,3925.55,13,3.14,0.954,A
2023-12-12,97,163,149.7,51.4,6,104.31,775,313,115,41,3894.1,12,3.1,0.951,A
2023-12-13,100,186,140.2,50.8,7,107.84,786,318,120,45,4275.13,15,3.11,1.0,B
2023-12-14,97,150,136.5,52.3,8,110.8,774,312,115,41,3921.92,15,3.15,0.958,A
2023-12-15,105,176,147.7,52.7,8,162.15,788,317,118,46,4429.15,15,3.12,1.0,C
2023-12-16,74,127,142.4,53.3,8,169.16,551,219,82,33,3170.37,10,3.34,0.721,C
2023-12-17,70,114,152.1,50.8,10,167.85,552,225,79,33,3046.72,12,3.38,0.703,B
2023-12-18,100,176,136.0,55.0,10,169.71,796,318,117,45,4310.63,16,3.13,1.0,C
2023-12-19,102,180,158.1,50.9,10,167.78,798,317,122,48,4709.9,15,3.09,1.0,B
2023-12-20,99,167,151.2,50.7,10,171.46,803,319,116,43,4041.02,11,3.14,0.982,C
2023-12-21,106,178,151.9,51.3,11,172.89,804,332,119,44,4221.29,17,3.11,1.0,A
2023-12-22,103,175,164.4,53.9,11,172.13,804,313,120,46,4384.06,14,3.11,1.0,B
2023-12-23,74,125,145.6,52.5,11,173.06,563,228,88,32,3079.85,11,3.38,0.739,C
2023-12-24,76,129,142.7,51.5,10,174.05,577,222,88,34,3061.66,12,3.37,0.751,B
2023-12-25,108,182,144.5,54.6,8,172.71,822,328,122,44,4350.01,12,3.12,1.0,A
2023-12-26,105,181,148.1,56.9,11,175.06,825,328,126,46,4300.01,16,3.1,1.0,B
2023-12-27,105,185,149.1,53.0,12,175.98,832,323,123,48,4676.8,17,3.1,1.0,C
2023-12-28,111,180,141.7,55.4,11,177.98,841,338,128,50,4709.43,18,3.12,1.0,A
2023-12-29,109,178,129.8,55.6,10,180.14,842,335,124,45,4197.75,17,3.1,1.0,C
2023-12-30,75,116,144.4,51.6,11,176.95,589,225,90,35,3476.01,7,3.32,0.776,C
2023-12-31,78,139,153.6,52.4,12,179.75,601,245,89,33,3232.68,14,3.34,0.758,C
2024-01-01,110,189,151.4,49.9,13,183.89,862,352,127,48,4616.04,17,3.1,1.0,A
2024-01-02,109,190,162.0,51.5,10,180.37,861,352,129,52,4986.49,14,3.08,1.0,D
2024-01-03,105,169,169.6,50.3,11,181.14,868,349,131,51,4793.8,14,3.06,1.0,A
2024-01-04,106,193,157.6,51.3,12,184.12,874,350,130,51,4841.84,16,3.11,1.0,D
2024-01-05,108,180,163.8,50.3,11,186.33,878,358,133,54,5051.83,18,3.11,1.0,C
2024-01-06,76,131,157.7,51.5,10,185.59,616,255,91,33,3240.58,10,3.31,0.761,A
2024-01-07,78,139,167.1,52.7,12,189.15,619,253,94,34,3138.32,13,3.34,0.773,C
2024-01-08,114,188,168.5,51.3,12,189.13,888,350,134,49,4823.97,14,3.13,1.0,B
2024-01-09,111,185,159.5,48.3,11,190.02,884,355,132,50,4676.51,15,3.11,1.0,B
2024-01-10,114,195,157.1,50.7,12,190.36,897,361,134,46,4370.87,13,3.1,1.0,B
2024-01-11,109,205,147.9,49.6,11,194.82,891,347,134,51,4881.53,15,3.08,1.0,C
2024-01-12,113,194,149.6,53.0,13,190.67,898,362,136,50,4784.51,20,3.1,1.0,C
2024-01-13,84,154,146.6,53.7,10,187.98,641,268,100,40,3746.19,17,3.24,0.871,D
2024-01-14,84,152,156.2,52.7,11,196.1,642,260,98,38,3616.04,13,3.26,0.846,A
2024-01-15,114,197,142.8,51.3,12,192.87,923,376,140,52,5015.54,16,3.09,1.0,C
2024-01-16,115,189,148.1,53.1,9,130.01,918,368,144,55,5187.91,17,3.07,1.0,C
2024-01-17,120,211,126.4,52.7,6,133.0,918,367,139,54,5138.26,19,3.1,1.0,C
2024-01-18,114,184,167.2,49.4,6,127.77,927,373,140,51,4857.72,14,3.11,1.0,B
2024-01-19,113,203,147.8,54.1,6,129.06,932,369,141,53,5075.32,16,3.1,1.0,B
2024-01-20,82,141,154.6,53.9,8,128.95,656,257,96,32,3037.77,15,3.34,0.777,C
2024-01-21,83,123,164.6,53.7,7,131.14,664,272,99,35,3488.62,10,3.33,0.811,B
2024-01-22,116,196,153.0,51.1,8,134.19,942,384,140,52,4881.89,16,3.08,1.0,A
2024-01-23,118,206,164.4,54.1,9,134.93,950,375,144,55,5162.83,18,3.12,1.0,B
2024-01-24,113,191,137.6,52.1,7,135.01,947,384,142,52,4879.16,18,3.08,1.0,A
2024-01-25,116,203,174.0,52.6,8,132.19,959,383,144,53,4946.1,16,3.11,1.0,A
2024-01-26,119,196,160.9,50.9,8,130.96,960,386,146,53,4897.39,18,3.12,1.0,A
2024-01-27,84,134,152.1,51.9,9,136.24,671,271,102,39,3640.25,14,3.24,0.861,C
2024-01-28,84,142,164.3,46.9,9,135.74,677,276,101,39,3827.8,16,3.27,0.861,D
2024-01-29,120,204,138.3,52.5,8,138.15,971,389,144,55,5259.62,18,3.1,1.0,B
2024-01-30,121,204,147.1,52.8,8,139.18,975,397,148,56,5276.92,18,3.07,1.0,A
2024-01-31,126,223,164.4,51.0,9,138.59,989,397,150,54,5235.02,22,3.08,1.0,D
2024-02-01,122,202,131.3,56.9,9,140.36,983,396,144,53,5216.09,17,3.12,1.0,A
2024-02-02,123,211,155.6,49.9,7,139.83,986,390,147,55,5346.35,16,3.1,1.0,D
2024-02-03,85,145,155.3,51.1,9,140.95,683,284,103,38,3531.3,13,3.23,0.858,B
2024-02-04,88,139,169.7,49.7,7,138.99,692,279,105,40,3730.95,15,3.22,0.886,A
2024-02-05,126,204,134.2,52.2,10,140.55,997,402,151,60,5872.59,20,3.08,1.0,B
2024-02-06,127,216,166.1,53.8,10,141.8,998,391,150,59,5586.8,19,3.07,1.0,B
2024-02-07,128,232,144.4,55.7,9,143.55,1012,401,153,56,5312.15,16,3.13,1.0,C
2024-02-08,127,220,145.5,51.3,9,141.61,1008,409,151,59,5649.39,19,3.08,1.0,A
2024-02-09,126,202,137.8,51.7,8,143.92,1018,409,151,58,5641.7,21,3.08,1.0,D
2024-02-10,91,132,139.1,50.7,9,142.82,711,275,106,38,3570.44,11,3.25,0.889,C
2024-02-11,93,163,154.0,54.9,8,143.58,713,291,107,42,4051.85,13,3.17,0.935,D
2024-02-12,125,212,138.9,55.3,9,145.94,1022,406,153,58,5557.68,18,3.1,1.0,D
2024-02-13,126,222,157.4,51.9,9,140.75,1025,417,150,54,5025.47,17,3.06,1.0,A
2024-02-14,129,213,143.4,50.0,8,142.59,1037,414,155,59,5637.99,20,3.06,1.0,B
2024-02-15,128,219,137.9,50.5,8,142.66,1020,409,153,58,5436.96,20,3.1,1.0,D
2024-02-16,124,217,144.7,53.1,7,141.38,1025,416,153,57,5361.62,19,3.11,1.0,B
2024-02-17,90,151,153.4,53.4,8,145.12,724,285,108,41,3815.01,12,3.18,0.915,A
2024-02-18,91,151,147.2,48.5,7,148.39,728,286,110,40,3863.65,10,3.18,0.912,A
2024-02-19,124,211,150.3,51.8,10,146.73,1047,418,155,60,5632.99,19,3.08,1.0,A
2024-02-20,131,226,157.0,55.4,11,148.09,1049,424,154,58,5477.15,19,3.07,1.0,D
2024-02-21,130,222,160.8,51.5,10,150.27,1047,412,156,59,5656.8,23,3.07,1.0,B
2024-02-22,130,228,146.9,55.6,7,151.13,1057,414,160,61,5707.73,23,3.09,1.0,C
2024-02-23,136,228,139.6,54.3,10,148.71,1059,428,162,59,5653.8,24,3.07,1.0,D
2024-02-24,91,145,150.8,50.3,11,151.92,741,293,113,41,3964.57,12,3.15,0.922,A
2024-02-25,91,169,154.7,51.7,9,149.76,746,297,109,37,3518.85,15,3.21,0.882,C
2024-02-26,124,207,135.4,53.0,9,148.25,1063,416,159,61,5768.17,20,3.07,1.0,A
2024-02-27,129,216,141.1,51.0,7,149.07,1062,421,160,58,5529.01,21,3.04,1.0,A
2024-02-28,132,224,142.8,50.9,9,147.63,1070,428,161,61,5596.57,19,3.06,1.0,A
2024-02-29,131,223,147.9,55.6,8,149.14,1070,432,162,62,5917.59,22,3.04,1.0,B
2024-03-01,139,233,142.4,50.9,14,226.13,1071,425,159,61,6149.33,21,3.1,1.0,B
2024-03-02,100,169,157.1,54.3,12,228.91,759,312,114,41,3869.2,15,3.22,0.944,B
2024-03-03,96,163,133.9,52.4,14,231.18,741,293,112,42,4007.7,11,3.14,0.952,A
2024-03-04,135,230,134.2,53.2,15,225.4,1070,425,162,65,6222.18,21,3.06,1.0,A
2024-03-05,138,219,146.7,53.8,13,229.37,1073,437,159,64,6206.23,20,3.04,1.0,C
2024-03-06,136,244,148.2,51.4,12,226.9,1079,433,161,63,6109.38,21,3.06,1.0,A
2024-03-07,133,225,135.5,54.4,12,230.31,1082,430,157,60,5492.65,20,3.11,1.0,D
2024-03-08,131,227,143.9,48.7,14,229.47,1077,430,160,59,5627.59,20,3.06,1.0,D
2024-03-09,96,153,146.0,53.6,13,226.43,756,309,112,44,4418.9,14,3.14,0.968,C
2024-03-10,99,166,146.1,47.8,12,232.28,757,310,112,42,4056.49,16,3.15,0.946,B
2024-03-11,146,244,151.5,52.0,14,229.54,1102,437,166,64,5961.24,22,3.08,1.0,C
2024-03-12,139,246,143.4,54.5,13,229.99,1100,440,165,61,5859.27,18,3.01,1.0,C
2024-03-13,135,225,164.8,53.0,13,229.22,1090,437,159,60,5555.44,21,3.06,1.0,D
2024-03-14,134,233,154.9,49.7,13,230.33,1092,432,164,62,6058.55,19,3.06,1.0,D
2024-03-15,140,233,141.9,50.6,15,232.76,1089,435,162,62,5765.78,18,3.05,1.0,B
2024-03-16,93,155,150.9,51.1,15,231.77,758,303,115,44,4207.33,12,3.16,0.972,C
2024-03-17,101,169,151.2,52.8,14,233.04,768,313,113,42,3869.15,16,3.19,0.956,D
2024-03-18,141,249,162.1,47.8,15,233.33,1093,443,164,60,5617.9,21,3.04,1.0,A
2024-03-19,140,224,144.0,52.8,13,235.45,1099,438,164,65,6345.37,17,3.1,1.0,B
2024-03-20,137,224,157.7,52.7,14,232.3,1092,436,164,67,6377.25,20,3.02,1.0,C
2024-03-21,140,225,150.4,51.9,14,230.21,1097,442,165,63,5937.23,23,3.09,1.0,C
2024-03-22,140,230,164.9,52.8,14,235.45,1103,438,165,60,5552.34,20,3.08,1.0,B
2024-03-23,98,160,162.9,52.3,14,232.79,774,312,113,41,3726.51,14,3.16,0.943,A
2024-03-24,105,167,152.0,51.3,13,235.81,774,309,113,44,4052.81,18,3.13,0.981,A
2024-03-25,138,229,147.4,48.8,15,234.45,1097,434,163,64,6133.62,22,3.05,1.0,B
2024-03-26,143,228,155.1,52.5,15,233.52,1108,439,166,60,5828.13,23,3.08,1.0,D
2024-03-27,130,214,148.2,50.7,11,234.55,1100,447,164,61,5775.25,14,3.05,1.0,D
2024-03-28,144,254,166.8,50.5,15,237.82,1108,442,167,64,6243.51,25,3.05,1.0,B
2024-03-29,143,245,150.8,53.4,11,238.11,1105,450,165,64,6049.87,23,3.04,1.0,A
2024-03-30,99,169,145.9,55.5,13,234.13,767,304,113,42,3991.64,20,3.14,0.958,C
2024-03-31,102,166,145.4,52.7,15,234.32,772,310,115,41,3742.0,14,3.15,0.96,C
2024-04-01,141,230,137.9,54.2,14,236.15,1107,455,166,64,6188.67,18,3.04,1.0,B
2024-04-02,137,225,155.6,49.3,12,232.28,1108,438,167,65,6399.17,21,3.05,1.0,B
2024-04-03,141,239,141.8,53.4,13,234.61,1104,432,169,64,5892.89,21,3.07,1.0,A
2024-04-04,139,242,161.0,51.8,15,233.84,1112,451,165,64,6003.72,22,3.06,1.0,C
2024-04-05,137,240,137.1,55.6,12,234.45,1109,440,166,62,6019.14,23,3.11,1.0,C
2024-04-06,103,180,151.3,51.4,15,232.07,771,308,117,43,3912.61,15,3.1,0.98,B
2024-04-07,103,170,161.5,51.4,14,230.46,776,307,116,46,4443.34,15,3.12,1.0,D
2024-04-08,138,234,128.5,55.7,13,229.37,1112,446,166,64,6155.54,22,3.07,1.0,C
2024-04-09,138,232,170.2,51.3,13,231.15,1112,440,164,63,5984.7,20,3.08,1.0,D
2024-04-10,136,230,145.7,50.5,13,232.32,1095,437,163,65,6205.62,20,3.07,1.0,B
2024-04-11,141,254,151.4,57.5,15,232.49,1096,441,162,60,5853.57,23,3.07,1.0,B
2024-04-12,137,221,155.7,50.1,15,236.77,1107,438,163,60,5917.59,23,3.07,1.0,D
2024-04-13,99,167,157.3,52.0,12,234.92,764,302,113,43,4097.4,17,3.13,0.967,D
2024-04-14,100,179,152.7,53.1,13,230.57,762,303,112,42,3910.3,15,3.18,0.949,D
2024-04-15,138,224,160.0,52.5,13,232.96,1094,431,165,64,5978.92,16,3.02,1.0,D
2024-04-16,140,234,155.2,51.9,11,153.87,1098,437,166,62,6021.0,21,3.08,1.0,B
2024-04-17,134,225,167.6,51.3,8,153.95,1094,438,162,59,5497.04,19,3.07,1.0,A
2024-04-18,136,229,155.2,51.8,11,154.7,1090,434,163,62,5840.99,20,3.06,1.0,B
2024-04-19,132,214,169.6,49.3,9,155.38,1088,434,160,60,5753.95,19,3.06,1.0,D
2024-04-20,98,171,159.0,56.3,8,153.26,760,304,113,45,4208.74,15,3.14,0.974,B
2024-04-21,93,163,131.9,53.0,9,155.86,758,300,114,44,4218.1,12,3.17,0.97,C
2024-04-22,137,237,176.1,52.4,8,151.22,1099,443,166,64,6328.29,18,3.13,1.0,D
2024-04-23,134,222,144.3,52.1,8,153.29,1087,442,162,62,5845.52,23,3.09,1.0,D
2024-04-24,132,225,165.0,51.0,10,158.23,1088,433,165,62,5847.43,18,3.05,1.0,D
2024-04-25,132,218,150.3,51.6,8,153.23,1080,434,159,59,5663.47,20,3.09,1.0,B
2024-04-26,137,231,160.6,48.9,7,155.39,1079,431,159,61,5818.41,22,3.08,1.0,B
2024-04-27,95,177,143.1,52.5,9,152.43,751,302,114,43,4211.11,16,3.14,0.959,D
2024-04-28,89,153,156.3,51.4,7,153.13,740,304,114,46,4431.06,15,3.09,0.995,A
2024-04-29,133,218,147.5,55.0,8,151.57,1068,430,161,63,6001.61,21,3.06,1.0,A
2024-04-30,131,224,165.8,49.3,8,151.04,1063,416,159,62,5668.31,21,3.08,1.0,D
2024-05-01,141,231,154.4,51.1,8,149.51,1059,426,154,59,5483.96,24,3.04,1.0,C
2024-05-02,134,219,159.4,50.2,11,151.62,1062,431,155,59,5377.65,21,3.06,1.0,B
2024-05-03,132,217,128.4,56.5,9,148.73,1072,428,161,58,5566.88,16,3.09,1.0,A
2024-05-04,98,164,149.1,50.8,9,151.42,744,303,111,42,3820.83,14,3.17,0.949,B
2024-05-05,88,156,154.1,53.4,7,151.92,749,296,110,42,4103.48,15,3.21,0.929,D
2024-05-06,132,228,152.2,54.3,8,150.13,1060,417,159,61,5772.15,18,3.04,1.0,C
2024-05-07,138,238,159.6,51.7,9,148.46,1060,425,159,61,5808.73,24,3.11,1.0,B
2024-05-08,129,212,146.3,49.9,8,149.57,1049,411,159,62,5786.48,19,3.03,1.0,B
2024-05-09,126,210,150.5,49.7,10,147.67,1053,420,158,58,5591.35,19,3.03,1.0,D
2024-05-10,129,221,161.8,53.6,8,149.77,1051,427,160,59,5534.32,22,3.08,1.0,D
2024-05-11,96,159,127.2,51.1,8,143.84,728,282,109,44,4112.47,14,3.12,0.973,B
2024-05-12,93,156,155.9,53.0,8,146.42,732,286,110,43,4206.21,14,3.16,0.951,C
2024-05-13,127,219,146.7,52.9,9,142.7,1042,412,158,59,5643.84,21,3.07,1.0,A
2024-05-14,126,212,140.9,53.7,8,143.27,1033,413,153,58,5446.67,16,3.08,1.0,B
2024-05-15,126,216,153.4,53.3,9,148.56,1027,409,160,60,5765.67,18,3.06,1.0,A
2024-05-16,128,229,162.3,50.0,9,147.19,1024,417,154,59,5574.53,21,3.08,1.0,B
2024-05-17,131,222,160.4,50.0,8,143.52,1027,416,155,60,5698.24,20,3.06,1.0,B
2024-05-18,94,168,148.6,54.0,9,141.5,718,290,109,46,4335.41,17,3.15,0.986,B
2024-05-19,91,158,158.8,50.8,9,138.12,710,285,110,42,4211.41,10,3.18,0.93,A
2024-05-20,122,198,158.7,46.6,8,142.5,1017,409,154,59,5569.42,15,3.05,1.0,A
2024-05-21,122,200,149.1,53.8,8,147.95,1017,402,149,53,5178.75,20,3.06,1.0,A
2024-05-22,128,212,143.1,50.8,9,143.51,1013,410,155,57,5438.85,21,3.07,1.0,C
2024-05-23,122,201,143.6,53.8,8,141.03,1015,400,152,60,5734.28,18,3.05,1.0,A
2024-05-24,125,211,158.4,54.9,8,142.59,1010,408,152,58,5594.69,19,3.05,1.0,A
2024-05-25,88,155,149.6,52.6,8,138.04,695,284,102,30,2955.58,15,3.35,0.782,D
2024-05-26,86,156,139.5,55.0,10,140.06,706,283,107,42,3894.92,11,3.17,0.911,A
2024-05-27,119,205,133.2,53.7,7,140.34,990,395,147,59,5755.87,16,3.1,1.0,D
2024-05-28,124,207,158.3,55.3,9,139.46,994,400,149,52,5164.25,19,3.1,1.0,C
2024-05-29,123,195,144.5,50.6,7,140.69,986,380,147,58,5529.79,20,3.07,1.0,C
2024-05-30,125,213,153.3,52.3,9,139.27,980,393,151,51,4894.98,16,3.08,1.0,B
2024-05-31,123,209,162.4,53.2,10,139.38,969,387,149,58,5487.25,18,3.09,1.0,A
2024-06-01,86,148,136.9,52.8,9,136.13,681,272,102,39,3644.06,12,3.24,0.866,D
2024-06-02,83,155,149.5,54.8,8,138.76,671,272,101,34,3371.74,13,3.3,0.802,D
2024-06-03,117,208,148.3,51.7,8,139.67,971,388,145,56,5197.98,18,3.09,1.0,B
2024-06-04,119,208,153.8,56.4,8,133.92,970,382,148,58,5429.91,17,3.05,1.0,C
2024-06-05,120,197,162.4,56.1,8,133.52,954,381,143,55,5342.01,20,3.06,1.0,B
2024-06-06,119,199,136.7,53.7,7,137.41,956,383,143,55,5292.07,17,3.07,1.0,D
2024-06-07,111,188,155.7,53.3,8,133.79,947,379,144,53,5278.6,16,3.1,1.0,D
2024-06-08,81,132,160.3,54.4,8,136.41,659,265,98,33,3104.79,9,3.33,0.782,A
2024-06-09,87,151,148.1,50.2,7,132.14,663,271,99,39,3737.51,12,3.26,0.865,D
2024-06-10,116,200,148.6,49.9,7,135.35,938,370,138,56,5220.07,18,3.06,1.0,D
2024-06-11,112,183,154.2,54.8,7,132.12,943,378,143,56,5325.27,17,3.1,1.0,C
2024-06-12,123,217,153.4,52.9,8,131.79,927,377,143,50,4611.14,20,3.1,1.0,A
2024-06-13,116,198,155.8,51.8,9,133.81,931,364,141,50,4845.94,18,3.08,1.0,D
2024-06-14,116,185,155.6,52.2,8,129.36,922,370,141,51,4918.01,22,3.11,1.0,C
2024-06-15,83,141,140.2,48.2,9,127.61,646,255,95,33,3124.97,11,3.33,0.771,B
2024-06-16,79,137,159.9,51.6,8,128.0,637,253,96,36,3420.97,9,3.29,0.806,D
2024-06-17,111,195,161.7,50.4,8,129.2,908,359,134,52,4824.77,15,3.1,1.0,B
2024-06-18,119,199,151.9,54.2,8,124.56,904,361,135,48,4672.9,16,3.11,1.0,D
2024-06-19,114,200,135.1,55.2,8,128.36,896,368,136,53,4930.86,15,3.09,1.0,C
2024-06-20,114,195,148.9,53.7,7,125.39,899,353,135,52,5026.94,17,3.09,1.0,A
2024-06-21,114,185,151.9,53.2,10,128.16,895,352,131,49,4822.9,20,3.08,1.0,D
2024-06-22,75,118,138.6,50.1,7,120.46,624,243,91,34,3364.75,14,3.33,0.77,B
2024-06-23,82,148,146.4,53.9,7,123.06,626,259,91,31,2788.36,13,3.35,0.738,B
2024-06-24,108,191,135.9,54.5,8,120.65,886,352,134,50,4696.84,20,3.08,1.0,B
2024-06-25,109,188,156.1,54.7,8,121.75,872,349,135,51,4888.38,16,3.1,1.0,A
2024-06-26,103,185,151.7,56.7,6,123.28,872,347,133,51,4814.25,12,3.12,1.0,C
2024-06-27,102,180,133.5,49.9,8,121.81,862,340,126,48,4448.46,17,3.11,1.0,B
2024-06-28,108,188,153.5,51.5,7,121.04,861,343,132,50,4831.62,13,3.09,1.0,D
2024-06-29,72,116,149.4,51.0,6,120.61,597,251,91,34,3207.81,9,3.33,0.759,D
2024-06-30,71,132,155.2,52.6,8,120.72,605,249,88,34,3410.4,12,3.37,0.74,C
2024-07-01,107,186,146.1,52.7,8,117.67,850,336,127,50,4736.5,16,3.05,1.0,A
2024-07-02,110,185,142.0,52.4,6,120.48,842,340,129,48,4724.14,16,3.12,1.0,C
