data,visite_sito,visualizzazioni_pagina,durata_media_sessione,frequenza_rimbalzo,click_annunci,spesa_ads,email_inviate,aperture_email,click_email,ordini,valore_totale_ordini,utenti_nuovi,churn_rate,tasso_conversione,segmento_dominante
2023-10-01,44,60,140.9,52.4,10,136.47,417,162,61,29,3066.95,-2,3.39,0.669,B
2023-10-02,68,92,156.8,54.7,5,133.88,598,253,95,29,3072.64,16,3.36,0.429,C
2023-10-03,67,109,157.2,62.4,7,127.97,602,247,88,27,2445.49,8,3.56,0.394,C
2023-10-04,80,144,113.5,55.6,6,122.27,592,237,86,30,2728.94,16,3.67,0.371,A
2023-10-05,79,124,180.2,48.8,7,120.58,603,237,96,37,3110.92,7,3.37,0.473,A
2023-10-06,84,181,157.9,48.2,7,132.18,600,236,88,37,3755.44,7,3.93,0.439,B
2023-10-07,57,110,160.5,51.0,11,127.63,405,165,66,27,2727.7,18,4.02,0.476,A
2023-10-08,58,118,147.8,49.8,9,128.82,432,179,67,31,3284.28,4,3.62,0.527,B
2023-10-09,83,153,122.2,55.3,4,117.82,593,228,87,27,2455.69,18,3.71,0.32,D
2023-10-10,78,161,160.1,53.4,9,131.32,582,233,90,39,3695.18,12,3.29,0.503,A
2023-10-11,74,114,141.5,51.5,6,129.11,589,215,90,32,3138.32,9,3.92,0.438,B
2023-10-12,86,107,158.2,58.0,6,121.46,590,238,94,38,3859.36,13,3.62,0.441,C
2023-10-13,77,124,146.7,50.5,8,124.84,601,248,87,28,2199.59,5,3.62,0.36,B
2023-10-14,51,95,153.6,52.0,7,128.72,418,165,63,24,2497.34,8,3.67,0.469,A
2023-10-15,48,84,138.4,55.0,9,127.88,418,186,62,24,2320.7,2,3.43,0.508,A
2023-10-16,81,141,163.0,54.5,3,83.77,610,235,95,41,3548.74,10,3.57,0.505,D
2023-10-17,85,164,132.2,57.2,4,84.88,608,245,86,27,1947.35,17,3.42,0.319,A
2023-10-18,75,133,183.7,52.1,4,84.32,609,243,96,37,3430.61,12,3.78,0.49,C
2023-10-19,86,158,183.6,54.0,4,86.52,612,244,94,32,3449.87,5,3.65,0.37,C
2023-10-20,62,91,174.5,49.3,8,93.32,615,245,86,34,3716.34,14,3.74,0.546,A
2023-10-21,51,70,169.1,54.3,6,73.33,406,164,67,28,2762.44,8,3.47,0.547,C
2023-10-22,55,118,148.7,55.3,9,85.2,425,178,75,34,3790.51,6,3.42,0.614,A
2023-10-23,70,121,167.5,56.2,10,87.49,592,250,94,33,3130.56,14,3.33,0.472,A
2023-10-24,95,151,148.6,47.6,3,88.33,616,246,99,42,4233.08,13,3.76,0.439,B
2023-10-25,76,120,126.7,50.9,5,85.23,617,255,93,40,3700.67,6,3.35,0.53,D
2023-10-26,73,115,172.5,53.8,2,78.56,629,245,86,26,2301.57,20,3.59,0.352,A
2023-10-27,78,122,166.9,43.7,4,89.25,632,261,86,35,3109.05,12,3.6,0.447,A
2023-10-28,39,47,149.5,54.0,5,96.53,438,168,67,28,2060.75,5,3.37,0.727,D
2023-10-29,47,58,131.6,56.6,3,80.5,432,184,62,22,2454.45,5,3.24,0.462,A
2023-10-30,85,142,141.2,51.2,3,92.79,631,275,90,30,2615.18,19,3.64,0.346,D
2023-10-31,72,114,122.7,52.6,5,87.13,624,248,93,39,3433.77,8,3.68,0.535,C
2023-11-01,71,137,164.2,48.6,3,88.78,631,230,98,32,2699.04,3,3.51,0.456,B
2023-11-02,91,159,126.0,52.1,7,84.14,643,252,89,34,3139.5,10,3.62,0.37,C
2023-11-03,88,154,154.3,50.8,3,88.07,630,264,92,35,3873.6,20,3.67,0.4,C
2023-11-04,64,98,137.3,51.1,11,96.58,455,187,76,31,3605.69,14,3.54,0.487,A
2023-11-05,53,89,128.6,51.4,5,93.34,455,185,63,21,1523.66,7,3.43,0.399,D
2023-11-06,77,137,153.6,51.5,6,99.45,634,263,99,35,3197.27,18,3.59,0.451,D
2023-11-07,74,136,145.0,51.9,3,97.04,655,267,96,37,3174.34,15,3.75,0.497,D
2023-11-08,75,126,162.6,57.5,9,93.72,655,274,101,42,4278.15,10,3.29,0.557,C
2023-11-09,74,142,131.0,52.3,8,100.63,652,270,103,48,4659.57,10,3.34,0.65,B
2023-11-10,76,129,138.6,54.1,6,94.5,646,274,101,32,2827.06,13,3.35,0.42,B
2023-11-11,47,92,114.2,52.6,3,96.84,451,184,72,28,2718.08,3,3.65,0.599,A
2023-11-12,45,69,117.2,52.4,6,91.63,456,192,63,19,1660.23,7,3.6,0.42,B
2023-11-13,84,115,177.0,46.0,3,93.86,668,264,106,43,4606.05,14,3.36,0.519,C
2023-11-14,85,148,181.3,46.2,8,90.46,656,256,94,32,3218.49,4,3.68,0.379,C
2023-11-15,98,178,151.4,48.8,8,99.33,673,286,102,37,3681.51,14,3.42,0.373,B
2023-11-16,77,139,137.6,53.7,6,88.93,659,266,100,35,2570.36,10,3.38,0.464,B
2023-11-17,84,149,145.5,56.0,1,99.18,673,277,103,39,3669.24,18,3.29,0.464,C
2023-11-18,61,99,163.1,46.5,4,94.77,476,192,73,29,3364.93,0,3.36,0.469,B
2023-11-19,62,93,142.3,51.2,7,102.04,501,195,71,29,3118.72,7,3.85,0.463,D
2023-11-20,91,162,153.6,48.2,8,100.4,671,268,94,36,2873.63,11,3.5,0.398,C
2023-11-21,95,168,149.8,51.7,9,106.23,703,295,110,36,3368.71,19,3.75,0.384,A
2023-11-22,87,140,141.5,56.2,3,101.26,693,283,105,42,3668.42,13,3.4,0.486,A
2023-11-23,85,161,142.1,51.6,6,90.23,699,262,111,42,4475.95,22,3.71,0.492,C
2023-11-24,85,131,154.4,52.1,8,98.26,700,278,105,44,4245.74,16,3.33,0.516,B
2023-11-25,50,76,135.3,57.6,2,93.23,496,216,67,22,1883.65,5,3.6,0.448,D
2023-11-26,56,119,156.8,53.5,6,97.01,492,195,79,24,2243.39,10,3.63,0.423,A
2023-11-27,85,158,142.9,50.6,7,107.67,724,271,107,40,3053.08,11,4.04,0.473,A
2023-11-28,79,129,151.9,52.9,6,103.82,708,302,108,46,4000.56,16,3.61,0.578,B
2023-11-29,92,161,170.8,49.0,2,97.66,728,298,106,41,3899.76,7,3.48,0.445,C
2023-11-30,98,169,147.5,53.9,5,96.62,714,285,115,43,4331.83,11,3.74,0.439,D
2023-12-01,82,99,163.8,53.4,5,102.39,723,286,104,35,2737.1,15,4.05,0.425,D
2023-12-02,65,97,123.1,49.7,6,96.68,499,210,73,35,3169.13,16,3.19,0.533,B
2023-12-03,56,95,142.9,53.4,5,99.96,517,201,78,25,2687.1,-3,3.43,0.447,D
2023-12-04,90,148,150.4,52.1,5,105.42,750,312,107,38,3130.23,20,3.58,0.416,A
2023-12-05,86,151,178.8,52.7,7,110.2,739,301,112,45,4311.56,12,3.45,0.517,B
2023-12-06,97,183,120.6,56.5,7,108.02,742,299,119,38,3628.55,5,3.58,0.39,D
2023-12-07,85,140,148.6,54.0,5,94.09,736,296,108,46,4857.17,-2,3.26,0.535,B
2023-12-08,101,156,171.9,50.5,6,107.64,749,298,114,46,4266.85,7,3.87,0.453,D
2023-12-09,63,112,138.2,55.9,7,107.05,513,216,63,28,2604.55,9,3.32,0.444,A
2023-12-10,59,95,146.8,50.0,3,109.34,523,200,78,32,3250.18,9,3.48,0.535,A
2023-12-11,86,144,155.0,48.3,8,115.93,766,290,113,42,3583.17,16,3.77,0.488,B
2023-12-12,99,163,152.8,42.8,6,98.12,781,319,113,39,3600.78,12,3.64,0.391,D
2023-12-13,106,215,173.5,51.1,6,106.07,800,326,125,48,4389.17,10,3.4,0.448,B
2023-12-14,99,135,156.7,49.7,9,112.57,771,313,114,39,3632.61,13,3.38,0.391,D
2023-12-15,116,192,169.9,52.7,6,157.41,795,322,118,47,4738.71,18,3.59,0.407,A
2023-12-16,81,137,144.6,46.9,6,173.59,552,218,81,34,3423.69,13,3.47,0.424,C
2023-12-17,69,106,138.9,51.1,11,168.95,551,228,73,34,2966.02,6,3.6,0.487,B
2023-12-18,98,181,146.6,54.1,10,172.25,798,319,114,45,4316.09,19,3.31,0.458,A
2023-12-19,105,190,132.6,50.3,10,166.07,798,314,125,51,5301.25,13,3.72,0.488,C
2023-12-20,94,160,157.3,53.4,10,173.9,803,318,110,40,3596.02,10,3.64,0.429,C
2023-12-21,112,186,144.2,51.1,12,176.09,802,341,117,43,4088.14,14,3.69,0.382,B
2023-12-22,105,176,139.9,52.9,12,172.83,797,301,118,47,4363.69,21,3.89,0.445,A
2023-12-23,74,125,157.5,53.9,11,173.76,555,227,92,33,3129.66,10,3.51,0.446,A
2023-12-24,80,135,132.8,56.2,10,174.86,580,215,91,36,2890.46,9,3.46,0.444,D
2023-12-25,115,193,161.6,52.2,6,170.12,821,327,120,42,4388.83,22,3.56,0.362,C
2023-12-26,106,184,142.8,50.4,12,174.62,822,325,130,46,4099.54,27,3.57,0.43,D
2023-12-27,105,191,167.4,50.3,13,175.52,833,312,121,49,4940.65,17,3.57,0.462,C
2023-12-28,119,185,144.1,54.7,12,179.13,845,342,132,53,4882.47,24,3.43,0.447,D
2023-12-29,114,177,159.5,49.0,9,183.14,843,333,120,41,3753.2,22,3.27,0.365,A
2023-12-30,74,99,152.7,51.8,12,173.78,585,213,93,37,3904.49,8,3.43,0.507,B
2023-12-31,79,148,161.2,50.8,12,179.37,607,251,89,32,3337.29,12,3.71,0.404,C
2024-01-01,113,196,151.6,52.1,14,188.34,870,362,125,48,4610.66,11,3.65,0.423,A
2024-01-02,111,196,125.0,50.7,9,178.14,864,360,128,55,5411.46,16,3.8,0.491,A
2024-01-03,99,147,165.1,46.2,10,178.68,873,353,132,52,4899.1,12,3.91,0.53,C
2024-01-04,100,196,148.7,54.1,13,184.73,880,352,130,52,4978.89,13,3.68,0.527,D
2024-01-05,105,169,161.8,54.8,11,188.86,883,367,135,58,5344.56,12,3.77,0.558,C
2024-01-06,71,123,160.4,46.6,9,185.62,620,265,90,31,3231.18,9,3.76,0.438,A
2024-01-07,76,142,138.4,54.2,12,193.14,622,260,96,33,2893.93,14,3.95,0.431,D
2024-01-08,118,186,136.3,56.4,13,191.7,890,347,136,48,5038.3,17,4.0,0.409,A
2024-01-09,110,179,159.8,53.8,12,192.54,878,353,131,49,4518.77,7,3.79,0.442,A
2024-01-10,116,199,145.5,51.5,12,192.02,901,365,133,41,3908.82,14,3.82,0.355,D
2024-01-11,102,216,164.0,49.0,12,201.8,884,336,133,50,4996.46,8,3.52,0.491,C
2024-01-12,111,193,147.3,52.9,14,190.05,894,362,137,50,4718.8,18,3.59,0.448,D
2024-01-13,87,172,165.4,52.5,9,181.97,648,282,107,44,4108.09,16,3.48,0.508,D
2024-01-14,88,167,156.3,52.5,11,200.91,646,265,102,40,3820.74,14,3.71,0.46,C
2024-01-15,112,195,154.3,51.7,12,191.5,930,387,144,52,5211.28,13,3.44,0.466,A
2024-01-16,116,182,144.4,49.5,10,130.33,917,368,153,60,5457.24,19,3.5,0.513,B
2024-01-17,130,236,153.5,53.6,5,136.93,912,364,139,56,5320.51,17,3.14,0.435,D
2024-01-18,113,170,167.9,53.0,5,122.97,925,374,141,50,4729.99,11,3.95,0.439,D
2024-01-19,108,208,149.2,53.1,3,125.31,933,365,143,52,5237.01,20,3.52,0.485,B
2024-01-20,81,141,158.0,52.4,8,124.14,656,253,93,27,2496.28,16,3.8,0.328,B
2024-01-21,84,103,150.7,57.5,5,128.76,669,280,98,32,3588.41,17,3.95,0.383,A
2024-01-22,115,191,151.9,50.5,7,135.51,941,390,139,49,4641.21,14,3.68,0.428,B
2024-01-23,119,212,175.9,55.1,10,136.5,952,371,146,56,5214.1,24,3.87,0.469,D
2024-01-24,105,175,168.0,49.4,7,135.83,942,387,141,49,4593.52,13,3.33,0.466,A
2024-01-25,112,201,151.2,55.8,8,127.96,961,383,145,53,4606.39,20,4.06,0.471,B
2024-01-26,117,187,153.2,56.0,7,124.03,960,388,149,51,4549.3,15,3.83,0.436,D
2024-01-27,84,122,139.5,52.1,10,136.41,668,272,104,40,3611.16,11,3.61,0.475,B
2024-01-28,81,137,147.4,57.6,9,134.33,675,280,100,40,4103.78,0,3.85,0.489,B
2024-01-29,119,202,154.6,53.7,7,139.53,970,389,142,55,5254.3,16,3.35,0.468,B
2024-01-30,121,201,162.8,49.2,8,141.29,973,403,152,57,5283.94,19,3.52,0.471,A
2024-01-31,132,243,161.2,50.8,10,139.0,997,402,153,52,5347.07,18,3.93,0.397,A
2024-02-01,122,194,133.4,56.7,9,142.64,982,399,139,50,5231.99,27,3.26,0.412,A
2024-02-02,124,216,164.7,54.5,6,140.51,985,386,146,54,5491.26,13,3.72,0.434,A
2024-02-03,81,139,148.7,49.4,10,142.54,673,291,102,37,3237.69,9,3.7,0.452,A
2024-02-04,90,130,135.2,52.8,6,136.88,687,280,107,40,3683.42,9,3.99,0.448,B
2024-02-05,128,198,170.0,52.1,11,140.01,995,405,154,64,6578.15,16,3.24,0.496,A
2024-02-06,132,224,171.9,49.9,11,142.39,995,382,151,60,5815.09,25,3.91,0.459,D
2024-02-07,133,255,154.0,59.4,9,146.01,1019,399,156,56,5208.85,27,3.51,0.42,A
2024-02-08,130,230,160.6,52.7,9,140.42,1007,415,151,60,5942.38,16,3.49,0.464,B
2024-02-09,126,189,161.5,51.7,8,145.48,1025,413,150,59,5904.22,15,3.34,0.467,D
2024-02-10,92,110,170.9,55.0,10,142.02,711,265,105,36,3236.29,8,3.43,0.389,A
2024-02-11,98,178,160.9,50.9,8,143.23,713,296,107,44,4287.61,21,3.67,0.453,B
2024-02-12,122,206,130.1,56.5,9,148.43,1021,403,153,57,5695.3,24,3.36,0.467,D
2024-02-13,123,226,180.1,46.0,10,134.77,1025,424,144,49,4345.57,18,3.79,0.402,B
2024-02-14,131,209,166.0,50.3,7,138.7,1046,417,155,60,5721.75,13,3.45,0.461,A
2024-02-15,128,223,142.4,56.0,7,138.21,1008,405,152,58,5209.17,13,3.35,0.456,C
2024-02-16,118,213,134.6,58.0,6,134.38,1015,418,151,56,5036.73,19,3.47,0.476,C
2024-02-17,89,145,157.6,49.8,6,143.08,721,279,107,40,3646.13,16,3.66,0.451,B
2024-02-18,89,146,145.8,50.0,5,150.64,728,281,112,39,3860.78,3,3.55,0.438,A
2024-02-19,113,193,154.9,54.0,10,145.87,1050,418,152,60,5561.14,15,3.53,0.525,A
2024-02-20,131,230,161.2,50.1,13,148.69,1051,429,149,57,5197.21,28,3.75,0.434,D
2024-02-21,130,221,141.5,52.1,12,153.54,1045,405,155,59,5653.54,18,3.81,0.456,B
2024-02-22,129,234,133.3,56.0,6,155.11,1062,408,163,63,5659.77,27,3.5,0.489,A
2024-02-23,144,238,155.8,50.6,10,148.5,1065,434,168,59,5733.2,25,3.42,0.409,B
2024-02-24,85,125,142.0,47.0,12,155.98,742,291,115,39,4066.76,7,3.6,0.46,D
2024-02-25,88,179,152.2,48.5,8,150.03,751,297,105,32,2978.56,12,3.77,0.361,A
2024-02-26,111,180,129.9,53.5,9,145.74,1065,407,159,61,5767.63,16,3.21,0.551,A
2024-02-27,126,205,146.2,47.1,5,147.29,1059,417,160,55,5364.07,14,3.43,0.44,B
2024-02-28,130,220,160.7,51.1,9,143.19,1074,429,162,62,5245.14,15,3.43,0.473,C
2024-02-29,128,218,159.1,47.9,7,146.47,1070,437,163,63,6143.02,27,3.51,0.493,B
2024-03-01,144,240,138.2,58.0,14,225.05,1071,421,156,62,6804.94,17,3.46,0.428,D
2024-03-02,104,177,132.5,59.9,11,231.32,766,323,115,39,3673.32,21,3.8,0.375,A
2024-03-03,96,162,150.2,49.3,15,236.34,728,284,111,42,3949.58,12,3.28,0.439,B
2024-03-04,132,228,158.4,52.8,15,221.26,1063,418,164,68,6730.44,20,3.22,0.518,B
2024-03-05,142,207,156.1,49.3,12,230.54,1068,442,156,66,6728.34,24,3.52,0.461,B
2024-03-06,135,257,142.3,52.0,11,223.78,1078,433,160,65,6473.91,17,3.53,0.483,B
2024-03-07,128,215,154.5,57.7,10,231.74,1081,427,149,58,4830.3,22,3.3,0.451,C
2024-03-08,121,215,172.5,50.0,13,229.08,1070,426,157,55,5427.44,8,3.47,0.457,B
2024-03-09,93,137,153.1,51.5,12,220.93,751,314,110,44,4961.49,16,3.49,0.476,C
2024-03-10,102,166,125.5,50.9,11,235.07,753,316,108,40,4028.91,3,3.56,0.397,A
2024-03-11,159,261,153.0,55.8,15,227.73,1114,438,168,66,5946.49,23,3.66,0.416,B
2024-03-12,140,260,180.7,41.2,13,228.39,1109,443,166,61,5860.69,25,3.48,0.434,B
2024-03-13,130,213,130.7,52.1,11,226.01,1088,436,152,57,5006.71,23,3.9,0.436,B
2024-03-14,128,228,150.4,52.3,13,228.37,1090,426,165,63,6339.32,13,3.65,0.492,A
2024-03-15,143,233,146.6,50.7,16,234.04,1084,433,158,61,5498.79,16,3.45,0.427,D
2024-03-16,83,135,151.4,55.0,15,231.2,748,299,115,45,4278.69,9,3.53,0.538,D
2024-03-17,103,172,152.9,56.0,14,234.03,767,318,109,39,3461.58,16,3.68,0.379,D
2024-03-18,145,265,167.1,47.4,15,234.41,1088,447,163,57,5263.39,12,3.89,0.395,D
2024-03-19,141,212,151.3,58.7,12,239.41,1099,436,163,68,6897.61,21,3.45,0.481,A
2024-03-20,135,210,169.2,47.3,14,231.28,1084,432,164,72,6834.54,22,3.68,0.529,B
2024-03-21,143,213,148.2,56.5,14,225.78,1093,444,165,64,5881.69,20,3.61,0.446,B
2024-03-22,140,222,144.7,53.2,13,238.65,1103,435,164,57,5036.06,24,3.94,0.403,D
2024-03-23,94,148,140.0,51.5,15,231.8,775,316,109,38,3037.57,15,3.9,0.402,A
2024-03-24,114,170,122.7,52.6,13,239.15,776,310,109,44,3767.57,14,3.7,0.381,A
2024-03-25,136,220,154.1,52.2,15,235.6,1090,426,161,66,6301.19,11,3.51,0.487,C
2024-03-26,147,220,180.8,51.6,15,233.12,1113,435,167,58,5798.63,23,3.75,0.393,A
2024-03-27,116,183,156.9,49.4,8,235.6,1096,453,161,60,5498.23,13,3.5,0.513,C
2024-03-28,152,276,160.3,51.3,17,243.67,1111,443,170,66,6715.57,20,3.95,0.432,A
2024-03-29,149,259,143.8,50.5,9,244.34,1105,458,164,66,6068.04,25,3.62,0.445,C
2024-03-30,98,169,146.3,49.0,13,234.33,760,299,109,40,3747.86,22,3.55,0.411,D
2024-03-31,105,163,164.8,49.3,16,234.8,770,311,114,37,3188.2,16,3.59,0.352,C
2024-04-01,144,222,180.1,47.5,14,239.38,1109,467,167,66,6522.67,24,3.35,0.454,A
2024-04-02,134,210,172.3,50.1,11,229.75,1111,434,168,68,7050.95,13,3.66,0.506,A
2024-04-03,143,242,162.1,53.2,12,235.6,1103,422,175,66,5714.93,23,3.42,0.46,A
2024-04-04,136,244,150.5,52.8,16,233.76,1120,461,165,64,5987.72,20,3.8,0.472,A
2024-04-05,134,241,153.1,58.3,10,235.39,1114,437,167,61,6202.56,26,3.33,0.458,B
2024-04-06,109,196,138.7,46.4,16,229.57,770,308,118,42,3527.5,14,3.68,0.381,B
2024-04-07,108,173,128.3,55.0,13,225.69,780,306,117,48,4773.5,15,3.83,0.448,A
2024-04-08,134,229,133.1,53.4,11,223.16,1122,452,166,64,6461.93,25,3.14,0.477,A
2024-04-09,135,225,150.7,54.9,13,227.8,1122,439,161,63,5973.67,20,3.99,0.464,D
2024-04-10,131,220,145.6,54.9,12,230.95,1089,434,161,67,6501.85,14,3.46,0.507,A
2024-04-11,145,276,128.0,53.1,16,231.61,1091,441,158,57,5917.44,34,3.68,0.392,B
2024-04-12,134,201,149.4,53.0,16,242.59,1115,436,159,57,6028.88,15,3.73,0.428,B
2024-04-13,99,165,145.2,50.5,11,238.23,759,296,110,42,4006.94,15,3.76,0.427,A
2024-04-14,103,193,132.4,55.2,13,227.68,755,299,108,39,3586.16,17,3.71,0.383,D
2024-04-15,136,210,144.4,47.1,12,234.01,1092,422,167,66,5963.89,22,3.77,0.481,A
2024-04-16,146,238,145.2,55.1,12,152.65,1100,436,168,63,6260.54,21,3.72,0.43,C
2024-04-17,132,217,140.8,52.9,6,153.09,1093,439,159,56,4925.97,19,3.97,0.426,C
2024-04-18,135,226,163.9,50.3,13,155.26,1087,431,162,61,5755.32,19,3.7,0.455,D
2024-04-19,127,192,121.5,53.2,9,157.24,1085,431,153,58,5563.46,13,3.98,0.458,C
2024-04-20,102,183,120.2,53.5,7,152.24,756,302,111,46,4240.78,26,3.77,0.452,C
2024-04-21,88,160,150.0,56.4,8,159.05,753,295,115,45,4361.88,12,3.18,0.51,B
2024-04-22,140,245,151.4,62.1,7,147.8,1110,451,171,66,7084.17,24,4.09,0.476,B
2024-04-23,133,214,156.1,55.9,7,153.31,1089,450,160,61,5802.48,18,3.47,0.461,C
2024-04-24,128,219,141.9,51.2,10,166.02,1093,432,169,63,5838.57,17,3.86,0.492,B
2024-04-25,128,204,136.2,55.1,7,153.9,1077,436,154,55,5540.69,17,3.62,0.431,B
2024-04-26,143,238,149.9,54.5,5,159.69,1078,429,156,60,5805.93,14,3.83,0.422,A
2024-04-27,96,195,143.4,50.1,8,152.71,748,303,116,43,4522.7,14,3.46,0.451,A
2024-04-28,82,141,173.3,47.6,6,154.87,727,306,117,51,4862.9,10,3.57,0.618,B
2024-04-29,134,209,145.1,52.6,8,151.4,1061,429,162,66,6204.78,26,3.5,0.495,A
2024-04-30,129,222,149.2,55.0,7,150.53,1054,404,158,62,5377.99,13,3.88,0.483,B
2024-05-01,157,246,187.1,45.8,7,147.18,1048,424,146,58,4986.09,21,3.76,0.367,A
2024-05-02,136,212,147.1,50.5,13,152.91,1056,435,148,56,4749.67,16,3.82,0.412,B
2024-05-03,131,207,158.3,53.8,9,146.17,1079,429,162,56,5429.52,27,3.18,0.428,C
2024-05-04,105,173,159.7,52.1,10,153.42,744,307,110,41,3487.17,11,3.63,0.389,B
2024-05-05,79,148,161.0,56.2,6,155.18,755,295,108,41,4280.19,15,3.61,0.521,C
2024-05-06,132,233,154.3,48.0,8,151.23,1062,410,160,61,5848.74,25,3.63,0.465,A
2024-05-07,148,260,152.9,59.4,9,147.6,1063,427,160,63,5922.05,22,3.81,0.426,A
2024-05-08,128,201,151.5,47.8,7,150.93,1044,400,161,64,5842.65,12,3.48,0.502,C
2024-05-09,118,193,141.4,46.8,11,146.74,1056,420,159,57,5577.15,11,3.58,0.48,D
2024-05-10,127,220,154.9,52.1,7,152.57,1055,435,164,59,5381.82,23,3.82,0.467,C
2024-05-11,103,165,180.4,47.6,8,138.34,726,271,109,47,4189.31,9,3.13,0.46,C
2024-05-12,95,157,168.2,51.5,8,145.42,735,281,110,45,4594.7,16,3.7,0.47,C
2024-05-13,123,216,154.6,52.1,9,136.73,1045,408,162,59,5754.74,19,3.5,0.484,C
2024-05-14,122,202,162.8,51.3,7,138.79,1031,412,150,56,5249.11,20,3.4,0.46,C
2024-05-15,122,212,137.0,50.6,9,152.66,1022,405,167,62,6119.37,21,3.61,0.51,C
2024-05-16,129,244,146.1,54.0,9,149.88,1018,421,155,59,5617.85,15,3.83,0.457,A
2024-05-17,138,231,164.2,50.8,7,141.36,1028,421,156,61,5922.57,16,3.81,0.445,A
2024-05-18,99,187,172.3,54.7,9,137.0,720,293,111,53,4750.12,18,3.5,0.529,B
2024-05-19,93,166,138.4,52.5,8,129.23,706,284,115,44,4842.88,11,3.74,0.48,B
2024-05-20,116,174,142.7,50.0,8,140.87,1017,411,157,61,5615.05,4,3.7,0.527,C
2024-05-21,116,181,182.7,45.8,8,155.22,1019,399,145,48,4986.56,21,3.61,0.41,B
2024-05-22,131,211,151.4,51.9,10,144.81,1017,415,159,58,5462.91,15,3.46,0.442,A
2024-05-23,116,184,177.4,47.3,8,139.35,1022,398,152,62,6101.61,20,3.39,0.532,C
2024-05-24,124,210,153.1,48.3,8,143.98,1016,415,153,59,5857.61,26,3.74,0.478,A
2024-05-25,89,161,153.7,53.9,8,133.36,690,288,97,20,2210.47,13,3.79,0.22,D
2024-05-26,82,159,145.4,47.4,12,139.17,714,288,110,44,3955.95,17,3.31,0.537,A
2024-05-27,113,197,164.1,56.0,6,140.64,987,393,145,62,6242.21,18,3.17,0.551,B
2024-05-28,124,204,170.4,52.0,10,139.2,999,404,150,49,5185.31,27,3.81,0.393,B
2024-05-29,125,181,134.5,53.1,5,143.06,986,366,146,61,5713.88,13,3.45,0.489,A
2024-05-30,130,222,144.7,49.7,9,140.3,977,394,156,48,4574.86,19,3.73,0.369,A
2024-05-31,126,214,163.7,54.1,12,141.39,960,383,154,62,5722.86,22,3.81,0.492,A
2024-06-01,87,150,148.1,52.6,9,134.06,680,272,102,39,3577.72,12,3.34,0.447,B
2024-06-02,78,164,142.6,50.8,9,141.45,664,272,100,29,3252.5,17,3.66,0.369,B
2024-06-03,112,210,165.1,52.3,8,144.56,976,390,145,57,5071.78,15,3.51,0.504,C
2024-06-04,117,211,166.6,46.6,8,131.01,978,380,152,62,5614.69,28,3.6,0.53,A
2024-06-05,121,191,143.3,47.9,7,130.86,950,379,141,55,5670.43,29,3.84,0.451,B
2024-06-06,121,198,153.2,49.0,7,141.42,957,384,142,56,5490.94,20,3.32,0.461,A
2024-06-07,100,169,131.9,54.5,7,133.21,943,378,146,53,5666.69,18,3.64,0.529,D
2024-06-08,77,119,136.6,53.2,9,140.62,656,264,96,28,2566.71,17,3.87,0.37,C
2024-06-09,93,165,151.9,55.6,6,130.81,667,277,100,41,3936.96,8,3.56,0.442,D
2024-06-10,117,203,150.5,49.7,7,139.72,938,364,133,58,5267.44,11,3.53,0.494,D
2024-06-11,105,163,135.5,54.9,5,132.52,951,382,146,59,5643.96,22,3.58,0.559,B
2024-06-12,134,246,139.3,52.7,9,132.56,925,383,148,49,4116.21,22,3.74,0.365,C
2024-06-13,117,200,134.0,50.5,9,138.51,936,357,144,48,4796.32,16,3.74,0.414,B
2024-06-14,118,174,156.8,53.3,8,128.28,922,371,146,51,4950.6,18,3.72,0.434,D
2024-06-15,86,145,120.5,53.8,9,124.79,650,254,93,29,2754.74,1,3.5,0.34,B
2024-06-16,77,135,134.8,51.4,8,126.65,635,250,96,37,3361.2,11,3.77,0.475,B
2024-06-17,107,197,122.1,54.0,9,130.55,908,354,132,52,4628.95,12,3.8,0.48,D
2024-06-18,129,215,156.3,51.8,8,119.86,903,360,134,46,4550.04,24,3.72,0.353,D
2024-06-19,119,214,123.0,53.4,8,130.27,892,375,138,56,4927.67,23,3.28,0.468,D
2024-06-20,118,203,150.5,51.2,6,123.78,902,348,136,54,5286.59,21,3.57,0.458,A
2024-06-21,119,182,174.6,47.4,12,131.6,898,348,128,46,5003.44,20,3.69,0.389,A
2024-06-22,70,98,175.1,51.5,6,113.28,627,238,87,32,3474.71,3,3.36,0.454,B
2024-06-23,89,168,122.9,51.4,6,120.7,633,271,88,26,2056.79,16,3.66,0.296,B
2024-06-24,104,195,154.5,49.2,8,115.59,893,353,136,50,4619.11,19,3.28,0.482,B
2024-06-25,111,193,135.2,52.5,8,119.27,870,348,141,53,5179.52,23,3.69,0.481,A
2024-06-26,94,182,132.1,55.6,5,124.02,873,345,138,53,4972.25,25,3.53,0.559,C
2024-06-27,92,171,148.3,53.1,10,121.27,859,334,119,47,4019.55,5,3.21,0.511,A
2024-06-28,109,196,168.4,50.0,7,120.28,861,342,136,53,5112.78,14,3.64,0.481,C
2024-06-29,67,101,159.0,50.3,5,120.13,594,262,94,34,3204.11,6,3.54,0.502,D
2024-06-30,62,132,139.3,54.9,10,121.33,613,259,84,33,3733.21,10,3.62,0.533,C
2024-07-01,111,196,160.6,44.8,8,114.65,851,332,126,52,4873.37,17,3.5,0.471,B
2024-07-02,120,199,116.3,56.6,5,122.6,841,343,132,50,5069.55,17,3.47,0.413,A
